uniq,kingdom,phylum
uniq41255,non-Eukaryote,non-Eukaryote
uniq41253,non-Eukaryote,non-Eukaryote
uniq41264,non-Eukaryote,non-Eukaryote
uniq41294,non-Eukaryote,non-Eukaryote
uniq41290,non-Eukaryote,non-Eukaryote
uniq41288,non-Eukaryote,non-Eukaryote
uniq41329,non-Eukaryote,non-Eukaryote
uniq41336,non-Eukaryote,non-Eukaryote
uniq41340,non-Eukaryote,non-Eukaryote
uniq41367,non-Eukaryote,non-Eukaryote
uniq41360,non-Eukaryote,non-Eukaryote
uniq41398,non-Eukaryote,non-Eukaryote
uniq41395,non-Eukaryote,non-Eukaryote
uniq41424,non-Eukaryote,non-Eukaryote
uniq41443,non-Eukaryote,non-Eukaryote
uniq41474,non-Eukaryote,non-Eukaryote
uniq41523,non-Eukaryote,non-Eukaryote
uniq41524,non-Eukaryote,non-Eukaryote
uniq41527,non-Eukaryote,non-Eukaryote
uniq41534,non-Eukaryote,non-Eukaryote
uniq41540,non-Eukaryote,non-Eukaryote
uniq41552,non-Eukaryote,non-Eukaryote
uniq41561,non-Eukaryote,non-Eukaryote
uniq41566,non-Eukaryote,non-Eukaryote
uniq41569,non-Eukaryote,non-Eukaryote
uniq41587,non-Eukaryote,non-Eukaryote
uniq41593,non-Eukaryote,non-Eukaryote
uniq41617,non-Eukaryote,non-Eukaryote
uniq41623,non-Eukaryote,non-Eukaryote
uniq41653,non-Eukaryote,non-Eukaryote
uniq41664,non-Eukaryote,non-Eukaryote
uniq41670,non-Eukaryote,non-Eukaryote
uniq41746,non-Eukaryote,non-Eukaryote
uniq41783,non-Eukaryote,non-Eukaryote
uniq41800,non-Eukaryote,non-Eukaryote
uniq41798,non-Eukaryote,non-Eukaryote
uniq41792,non-Eukaryote,non-Eukaryote
uniq41830,non-Eukaryote,non-Eukaryote
uniq41828,non-Eukaryote,non-Eukaryote
uniq41861,non-Eukaryote,non-Eukaryote
uniq41858,non-Eukaryote,non-Eukaryote
uniq41988,non-Eukaryote,non-Eukaryote
uniq42010,non-Eukaryote,non-Eukaryote
uniq42020,non-Eukaryote,non-Eukaryote
uniq42038,non-Eukaryote,non-Eukaryote
uniq42040,non-Eukaryote,non-Eukaryote
uniq42042,non-Eukaryote,non-Eukaryote
uniq42058,non-Eukaryote,non-Eukaryote
uniq42062,non-Eukaryote,non-Eukaryote
uniq42068,non-Eukaryote,non-Eukaryote
uniq42069,non-Eukaryote,non-Eukaryote
uniq42098,non-Eukaryote,non-Eukaryote
uniq42104,non-Eukaryote,non-Eukaryote
uniq42119,non-Eukaryote,non-Eukaryote
uniq42130,non-Eukaryote,non-Eukaryote
uniq42137,non-Eukaryote,non-Eukaryote
uniq42135,non-Eukaryote,non-Eukaryote
uniq42149,non-Eukaryote,non-Eukaryote
uniq42157,non-Eukaryote,non-Eukaryote
uniq42188,non-Eukaryote,non-Eukaryote
uniq42195,non-Eukaryote,non-Eukaryote
uniq42209,non-Eukaryote,non-Eukaryote
uniq42212,non-Eukaryote,non-Eukaryote
uniq42264,non-Eukaryote,non-Eukaryote
uniq42269,non-Eukaryote,non-Eukaryote
uniq42277,non-Eukaryote,non-Eukaryote
uniq42291,non-Eukaryote,non-Eukaryote
uniq42290,non-Eukaryote,non-Eukaryote
uniq42300,non-Eukaryote,non-Eukaryote
uniq42328,non-Eukaryote,non-Eukaryote
uniq42314,non-Eukaryote,non-Eukaryote
uniq42338,non-Eukaryote,non-Eukaryote
uniq42330,non-Eukaryote,non-Eukaryote
uniq42340,non-Eukaryote,non-Eukaryote
uniq42342,non-Eukaryote,non-Eukaryote
uniq42361,non-Eukaryote,non-Eukaryote
uniq42373,non-Eukaryote,non-Eukaryote
uniq42374,non-Eukaryote,non-Eukaryote
uniq42378,non-Eukaryote,non-Eukaryote
uniq42385,non-Eukaryote,non-Eukaryote
uniq42407,non-Eukaryote,non-Eukaryote
uniq42434,non-Eukaryote,non-Eukaryote
uniq42433,non-Eukaryote,non-Eukaryote
uniq42451,non-Eukaryote,non-Eukaryote
uniq42463,non-Eukaryote,non-Eukaryote
uniq42472,non-Eukaryote,non-Eukaryote
uniq42490,non-Eukaryote,non-Eukaryote
uniq42496,non-Eukaryote,non-Eukaryote
uniq42503,non-Eukaryote,non-Eukaryote
uniq42578,non-Eukaryote,non-Eukaryote
uniq42591,non-Eukaryote,non-Eukaryote
uniq42617,non-Eukaryote,non-Eukaryote
uniq42611,non-Eukaryote,non-Eukaryote
uniq42635,non-Eukaryote,non-Eukaryote
uniq42646,non-Eukaryote,non-Eukaryote
uniq42654,non-Eukaryote,non-Eukaryote
uniq42664,non-Eukaryote,non-Eukaryote
uniq42667,non-Eukaryote,non-Eukaryote
uniq42697,non-Eukaryote,non-Eukaryote
uniq42699,non-Eukaryote,non-Eukaryote
uniq42705,non-Eukaryote,non-Eukaryote
uniq42720,non-Eukaryote,non-Eukaryote
uniq42716,non-Eukaryote,non-Eukaryote
uniq42710,non-Eukaryote,non-Eukaryote
uniq42714,non-Eukaryote,non-Eukaryote
uniq42737,non-Eukaryote,non-Eukaryote
uniq42744,non-Eukaryote,non-Eukaryote
uniq42752,non-Eukaryote,non-Eukaryote
uniq42766,non-Eukaryote,non-Eukaryote
uniq42789,non-Eukaryote,non-Eukaryote
uniq42787,non-Eukaryote,non-Eukaryote
uniq42800,non-Eukaryote,non-Eukaryote
uniq42799,non-Eukaryote,non-Eukaryote
uniq42814,non-Eukaryote,non-Eukaryote
uniq42839,non-Eukaryote,non-Eukaryote
uniq42861,non-Eukaryote,non-Eukaryote
uniq42902,non-Eukaryote,non-Eukaryote
uniq42916,non-Eukaryote,non-Eukaryote
uniq42919,non-Eukaryote,non-Eukaryote
uniq42943,non-Eukaryote,non-Eukaryote
uniq42942,non-Eukaryote,non-Eukaryote
uniq42946,non-Eukaryote,non-Eukaryote
uniq43018,non-Eukaryote,non-Eukaryote
uniq43019,non-Eukaryote,non-Eukaryote
uniq43063,non-Eukaryote,non-Eukaryote
uniq43072,non-Eukaryote,non-Eukaryote
uniq43080,non-Eukaryote,non-Eukaryote
uniq43075,non-Eukaryote,non-Eukaryote
uniq43100,non-Eukaryote,non-Eukaryote
uniq43125,non-Eukaryote,non-Eukaryote
uniq43155,non-Eukaryote,non-Eukaryote
uniq43141,non-Eukaryote,non-Eukaryote
uniq43156,non-Eukaryote,non-Eukaryote
uniq43242,non-Eukaryote,non-Eukaryote
uniq43281,non-Eukaryote,non-Eukaryote
uniq43300,non-Eukaryote,non-Eukaryote
uniq43309,non-Eukaryote,non-Eukaryote
uniq43310,non-Eukaryote,non-Eukaryote
uniq43324,non-Eukaryote,non-Eukaryote
uniq43360,non-Eukaryote,non-Eukaryote
uniq43384,non-Eukaryote,non-Eukaryote
uniq43390,non-Eukaryote,non-Eukaryote
uniq43393,non-Eukaryote,non-Eukaryote
uniq43402,non-Eukaryote,non-Eukaryote
uniq43399,non-Eukaryote,non-Eukaryote
uniq43415,non-Eukaryote,non-Eukaryote
uniq43446,non-Eukaryote,non-Eukaryote
uniq43451,non-Eukaryote,non-Eukaryote
uniq43493,non-Eukaryote,non-Eukaryote
uniq43514,non-Eukaryote,non-Eukaryote
uniq43541,non-Eukaryote,non-Eukaryote
uniq43571,non-Eukaryote,non-Eukaryote
uniq43656,non-Eukaryote,non-Eukaryote
uniq43645,non-Eukaryote,non-Eukaryote
uniq43662,non-Eukaryote,non-Eukaryote
uniq43686,non-Eukaryote,non-Eukaryote
uniq43694,non-Eukaryote,non-Eukaryote
uniq43698,non-Eukaryote,non-Eukaryote
uniq43750,non-Eukaryote,non-Eukaryote
uniq43748,non-Eukaryote,non-Eukaryote
uniq43783,non-Eukaryote,non-Eukaryote
uniq43784,non-Eukaryote,non-Eukaryote
uniq43800,non-Eukaryote,non-Eukaryote
uniq43828,non-Eukaryote,non-Eukaryote
uniq43873,non-Eukaryote,non-Eukaryote
uniq43884,non-Eukaryote,non-Eukaryote
uniq43972,non-Eukaryote,non-Eukaryote
uniq43990,non-Eukaryote,non-Eukaryote
uniq44043,non-Eukaryote,non-Eukaryote
uniq44066,non-Eukaryote,non-Eukaryote
uniq44084,non-Eukaryote,non-Eukaryote
uniq44114,non-Eukaryote,non-Eukaryote
uniq44093,non-Eukaryote,non-Eukaryote
uniq44204,non-Eukaryote,non-Eukaryote
uniq44174,non-Eukaryote,non-Eukaryote
uniq44165,non-Eukaryote,non-Eukaryote
uniq44233,non-Eukaryote,non-Eukaryote
uniq44261,non-Eukaryote,non-Eukaryote
uniq44266,non-Eukaryote,non-Eukaryote
uniq44273,non-Eukaryote,non-Eukaryote
uniq44289,non-Eukaryote,non-Eukaryote
uniq44302,non-Eukaryote,non-Eukaryote
uniq44299,non-Eukaryote,non-Eukaryote
uniq44321,non-Eukaryote,non-Eukaryote
uniq44345,non-Eukaryote,non-Eukaryote
uniq44353,non-Eukaryote,non-Eukaryote
uniq44391,non-Eukaryote,non-Eukaryote
uniq44408,non-Eukaryote,non-Eukaryote
uniq44428,non-Eukaryote,non-Eukaryote
uniq44439,non-Eukaryote,non-Eukaryote
uniq44452,non-Eukaryote,non-Eukaryote
uniq44461,non-Eukaryote,non-Eukaryote
uniq44468,non-Eukaryote,non-Eukaryote
uniq44513,non-Eukaryote,non-Eukaryote
uniq44514,non-Eukaryote,non-Eukaryote
uniq44521,non-Eukaryote,non-Eukaryote
uniq44613,non-Eukaryote,non-Eukaryote
uniq44628,non-Eukaryote,non-Eukaryote
uniq44668,non-Eukaryote,non-Eukaryote
uniq44692,non-Eukaryote,non-Eukaryote
uniq44723,non-Eukaryote,non-Eukaryote
uniq44730,non-Eukaryote,non-Eukaryote
uniq44750,non-Eukaryote,non-Eukaryote
uniq44751,non-Eukaryote,non-Eukaryote
uniq44769,non-Eukaryote,non-Eukaryote
uniq44775,non-Eukaryote,non-Eukaryote
uniq44807,non-Eukaryote,non-Eukaryote
uniq44839,non-Eukaryote,non-Eukaryote
uniq44850,non-Eukaryote,non-Eukaryote
uniq44871,non-Eukaryote,non-Eukaryote
uniq44912,non-Eukaryote,non-Eukaryote
uniq44920,non-Eukaryote,non-Eukaryote
uniq44941,non-Eukaryote,non-Eukaryote
uniq44952,non-Eukaryote,non-Eukaryote
uniq44953,non-Eukaryote,non-Eukaryote
uniq44955,non-Eukaryote,non-Eukaryote
uniq44957,non-Eukaryote,non-Eukaryote
uniq44976,non-Eukaryote,non-Eukaryote
uniq45086,non-Eukaryote,non-Eukaryote
uniq45088,non-Eukaryote,non-Eukaryote
uniq45110,non-Eukaryote,non-Eukaryote
uniq45194,non-Eukaryote,non-Eukaryote
uniq45225,non-Eukaryote,non-Eukaryote
uniq45265,non-Eukaryote,non-Eukaryote
uniq45285,non-Eukaryote,non-Eukaryote
uniq45298,non-Eukaryote,non-Eukaryote
uniq45311,non-Eukaryote,non-Eukaryote
uniq45304,non-Eukaryote,non-Eukaryote
uniq45370,non-Eukaryote,non-Eukaryote
uniq45384,non-Eukaryote,non-Eukaryote
uniq45397,non-Eukaryote,non-Eukaryote
uniq45407,non-Eukaryote,non-Eukaryote
uniq45434,non-Eukaryote,non-Eukaryote
uniq45444,non-Eukaryote,non-Eukaryote
uniq45440,non-Eukaryote,non-Eukaryote
uniq45482,non-Eukaryote,non-Eukaryote
uniq45493,non-Eukaryote,non-Eukaryote
uniq45498,non-Eukaryote,non-Eukaryote
uniq45553,non-Eukaryote,non-Eukaryote
uniq45569,non-Eukaryote,non-Eukaryote
uniq45664,non-Eukaryote,non-Eukaryote
uniq45642,non-Eukaryote,non-Eukaryote
uniq45676,non-Eukaryote,non-Eukaryote
uniq45695,non-Eukaryote,non-Eukaryote
uniq45681,non-Eukaryote,non-Eukaryote
uniq45683,non-Eukaryote,non-Eukaryote
uniq45712,non-Eukaryote,non-Eukaryote
uniq45722,non-Eukaryote,non-Eukaryote
uniq45752,non-Eukaryote,non-Eukaryote
uniq45762,non-Eukaryote,non-Eukaryote
uniq45776,non-Eukaryote,non-Eukaryote
uniq45790,non-Eukaryote,non-Eukaryote
uniq45793,non-Eukaryote,non-Eukaryote
uniq45797,non-Eukaryote,non-Eukaryote
uniq45834,non-Eukaryote,non-Eukaryote
uniq45861,non-Eukaryote,non-Eukaryote
uniq45870,non-Eukaryote,non-Eukaryote
uniq45876,non-Eukaryote,non-Eukaryote
uniq45901,non-Eukaryote,non-Eukaryote
uniq45883,non-Eukaryote,non-Eukaryote
uniq45910,non-Eukaryote,non-Eukaryote
uniq45921,non-Eukaryote,non-Eukaryote
uniq45944,non-Eukaryote,non-Eukaryote
uniq45985,non-Eukaryote,non-Eukaryote
uniq46029,non-Eukaryote,non-Eukaryote
uniq46049,non-Eukaryote,non-Eukaryote
uniq46095,non-Eukaryote,non-Eukaryote
uniq46114,non-Eukaryote,non-Eukaryote
uniq46117,non-Eukaryote,non-Eukaryote
uniq46284,non-Eukaryote,non-Eukaryote
uniq46245,non-Eukaryote,non-Eukaryote
uniq46296,non-Eukaryote,non-Eukaryote
uniq46299,non-Eukaryote,non-Eukaryote
uniq46303,non-Eukaryote,non-Eukaryote
uniq46307,non-Eukaryote,non-Eukaryote
uniq46374,non-Eukaryote,non-Eukaryote
uniq46375,non-Eukaryote,non-Eukaryote
uniq46394,non-Eukaryote,non-Eukaryote
uniq46400,non-Eukaryote,non-Eukaryote
uniq46406,non-Eukaryote,non-Eukaryote
uniq46419,non-Eukaryote,non-Eukaryote
uniq46441,non-Eukaryote,non-Eukaryote
uniq46508,non-Eukaryote,non-Eukaryote
uniq46568,non-Eukaryote,non-Eukaryote
uniq46524,non-Eukaryote,non-Eukaryote
uniq46625,non-Eukaryote,non-Eukaryote
uniq46572,non-Eukaryote,non-Eukaryote
uniq46640,non-Eukaryote,non-Eukaryote
uniq46649,non-Eukaryote,non-Eukaryote
uniq46660,non-Eukaryote,non-Eukaryote
uniq46672,non-Eukaryote,non-Eukaryote
uniq46712,non-Eukaryote,non-Eukaryote
uniq46698,non-Eukaryote,non-Eukaryote
uniq46742,non-Eukaryote,non-Eukaryote
uniq46810,non-Eukaryote,non-Eukaryote
uniq46828,non-Eukaryote,non-Eukaryote
uniq46854,non-Eukaryote,non-Eukaryote
uniq46878,non-Eukaryote,non-Eukaryote
uniq46885,non-Eukaryote,non-Eukaryote
uniq46893,non-Eukaryote,non-Eukaryote
uniq46905,non-Eukaryote,non-Eukaryote
uniq46920,non-Eukaryote,non-Eukaryote
uniq46939,non-Eukaryote,non-Eukaryote
uniq46957,non-Eukaryote,non-Eukaryote
uniq46995,non-Eukaryote,non-Eukaryote
uniq46998,non-Eukaryote,non-Eukaryote
uniq47004,non-Eukaryote,non-Eukaryote
uniq47029,non-Eukaryote,non-Eukaryote
uniq47072,non-Eukaryote,non-Eukaryote
uniq47074,non-Eukaryote,non-Eukaryote
uniq47079,non-Eukaryote,non-Eukaryote
uniq47075,non-Eukaryote,non-Eukaryote
uniq47082,non-Eukaryote,non-Eukaryote
uniq47231,non-Eukaryote,non-Eukaryote
uniq47193,non-Eukaryote,non-Eukaryote
uniq47229,non-Eukaryote,non-Eukaryote
uniq47233,non-Eukaryote,non-Eukaryote
uniq47247,non-Eukaryote,non-Eukaryote
uniq47257,non-Eukaryote,non-Eukaryote
uniq47271,non-Eukaryote,non-Eukaryote
uniq47287,non-Eukaryote,non-Eukaryote
uniq47288,non-Eukaryote,non-Eukaryote
uniq47281,non-Eukaryote,non-Eukaryote
uniq47362,non-Eukaryote,non-Eukaryote
uniq47366,non-Eukaryote,non-Eukaryote
uniq47377,non-Eukaryote,non-Eukaryote
uniq47410,non-Eukaryote,non-Eukaryote
uniq47403,non-Eukaryote,non-Eukaryote
uniq47413,non-Eukaryote,non-Eukaryote
uniq47416,non-Eukaryote,non-Eukaryote
uniq47433,non-Eukaryote,non-Eukaryote
uniq47481,non-Eukaryote,non-Eukaryote
uniq47492,non-Eukaryote,non-Eukaryote
uniq47509,non-Eukaryote,non-Eukaryote
uniq47525,non-Eukaryote,non-Eukaryote
uniq47536,non-Eukaryote,non-Eukaryote
uniq47562,non-Eukaryote,non-Eukaryote
uniq47547,non-Eukaryote,non-Eukaryote
uniq47625,non-Eukaryote,non-Eukaryote
uniq47630,non-Eukaryote,non-Eukaryote
uniq47670,non-Eukaryote,non-Eukaryote
uniq47678,non-Eukaryote,non-Eukaryote
uniq47705,non-Eukaryote,non-Eukaryote
uniq47737,non-Eukaryote,non-Eukaryote
uniq47736,non-Eukaryote,non-Eukaryote
uniq47797,non-Eukaryote,non-Eukaryote
uniq47890,non-Eukaryote,non-Eukaryote
uniq47898,non-Eukaryote,non-Eukaryote
uniq47908,non-Eukaryote,non-Eukaryote
uniq47914,non-Eukaryote,non-Eukaryote
uniq47932,non-Eukaryote,non-Eukaryote
uniq47943,non-Eukaryote,non-Eukaryote
uniq47970,non-Eukaryote,non-Eukaryote
uniq47965,non-Eukaryote,non-Eukaryote
uniq47972,non-Eukaryote,non-Eukaryote
uniq48024,non-Eukaryote,non-Eukaryote
uniq48032,non-Eukaryote,non-Eukaryote
uniq48045,non-Eukaryote,non-Eukaryote
uniq48060,non-Eukaryote,non-Eukaryote
uniq48099,non-Eukaryote,non-Eukaryote
uniq48117,non-Eukaryote,non-Eukaryote
uniq48176,non-Eukaryote,non-Eukaryote
uniq48225,non-Eukaryote,non-Eukaryote
uniq48257,non-Eukaryote,non-Eukaryote
uniq48261,non-Eukaryote,non-Eukaryote
uniq48264,non-Eukaryote,non-Eukaryote
uniq48275,non-Eukaryote,non-Eukaryote
uniq48283,non-Eukaryote,non-Eukaryote
uniq48290,non-Eukaryote,non-Eukaryote
uniq48332,non-Eukaryote,non-Eukaryote
uniq48346,non-Eukaryote,non-Eukaryote
uniq48358,non-Eukaryote,non-Eukaryote
uniq48393,non-Eukaryote,non-Eukaryote
uniq48375,non-Eukaryote,non-Eukaryote
uniq48367,non-Eukaryote,non-Eukaryote
uniq48396,non-Eukaryote,non-Eukaryote
uniq48418,non-Eukaryote,non-Eukaryote
uniq48443,non-Eukaryote,non-Eukaryote
uniq48454,non-Eukaryote,non-Eukaryote
uniq48475,non-Eukaryote,non-Eukaryote
uniq48486,non-Eukaryote,non-Eukaryote
uniq48482,non-Eukaryote,non-Eukaryote
uniq48488,non-Eukaryote,non-Eukaryote
uniq48525,non-Eukaryote,non-Eukaryote
uniq48532,non-Eukaryote,non-Eukaryote
uniq48530,non-Eukaryote,non-Eukaryote
uniq48570,non-Eukaryote,non-Eukaryote
uniq48573,non-Eukaryote,non-Eukaryote
uniq48564,non-Eukaryote,non-Eukaryote
uniq48602,non-Eukaryote,non-Eukaryote
uniq48608,non-Eukaryote,non-Eukaryote
uniq48613,non-Eukaryote,non-Eukaryote
uniq48651,non-Eukaryote,non-Eukaryote
uniq48676,non-Eukaryote,non-Eukaryote
uniq48679,non-Eukaryote,non-Eukaryote
uniq48740,non-Eukaryote,non-Eukaryote
uniq48766,non-Eukaryote,non-Eukaryote
uniq48758,non-Eukaryote,non-Eukaryote
uniq48798,non-Eukaryote,non-Eukaryote
uniq48803,non-Eukaryote,non-Eukaryote
uniq48847,non-Eukaryote,non-Eukaryote
uniq48852,non-Eukaryote,non-Eukaryote
uniq48866,non-Eukaryote,non-Eukaryote
uniq48861,non-Eukaryote,non-Eukaryote
uniq48919,non-Eukaryote,non-Eukaryote
uniq48924,non-Eukaryote,non-Eukaryote
uniq48952,non-Eukaryote,non-Eukaryote
uniq48956,non-Eukaryote,non-Eukaryote
uniq48981,non-Eukaryote,non-Eukaryote
uniq48997,non-Eukaryote,non-Eukaryote
uniq49007,non-Eukaryote,non-Eukaryote
uniq49006,non-Eukaryote,non-Eukaryote
uniq49015,non-Eukaryote,non-Eukaryote
uniq49020,non-Eukaryote,non-Eukaryote
uniq49033,non-Eukaryote,non-Eukaryote
uniq49022,non-Eukaryote,non-Eukaryote
uniq49050,non-Eukaryote,non-Eukaryote
uniq49054,non-Eukaryote,non-Eukaryote
uniq49099,non-Eukaryote,non-Eukaryote
uniq49103,non-Eukaryote,non-Eukaryote
uniq49149,non-Eukaryote,non-Eukaryote
uniq49161,non-Eukaryote,non-Eukaryote
uniq49169,non-Eukaryote,non-Eukaryote
uniq49174,non-Eukaryote,non-Eukaryote
uniq49201,non-Eukaryote,non-Eukaryote
uniq49205,non-Eukaryote,non-Eukaryote
uniq49241,non-Eukaryote,non-Eukaryote
uniq49243,non-Eukaryote,non-Eukaryote
uniq49256,non-Eukaryote,non-Eukaryote
uniq49272,non-Eukaryote,non-Eukaryote
uniq49281,non-Eukaryote,non-Eukaryote
uniq49284,non-Eukaryote,non-Eukaryote
uniq49304,non-Eukaryote,non-Eukaryote
uniq49298,non-Eukaryote,non-Eukaryote
uniq49305,non-Eukaryote,non-Eukaryote
uniq49317,non-Eukaryote,non-Eukaryote
uniq49333,non-Eukaryote,non-Eukaryote
uniq49321,non-Eukaryote,non-Eukaryote
uniq49380,non-Eukaryote,non-Eukaryote
uniq49379,non-Eukaryote,non-Eukaryote
uniq49409,non-Eukaryote,non-Eukaryote
uniq49453,non-Eukaryote,non-Eukaryote
uniq49464,non-Eukaryote,non-Eukaryote
uniq49488,non-Eukaryote,non-Eukaryote
uniq49496,non-Eukaryote,non-Eukaryote
uniq49528,non-Eukaryote,non-Eukaryote
uniq49539,non-Eukaryote,non-Eukaryote
uniq49560,non-Eukaryote,non-Eukaryote
uniq49542,non-Eukaryote,non-Eukaryote
uniq49545,non-Eukaryote,non-Eukaryote
uniq49566,non-Eukaryote,non-Eukaryote
uniq49559,non-Eukaryote,non-Eukaryote
uniq49569,non-Eukaryote,non-Eukaryote
uniq49616,non-Eukaryote,non-Eukaryote
uniq49649,non-Eukaryote,non-Eukaryote
uniq49680,non-Eukaryote,non-Eukaryote
uniq49688,non-Eukaryote,non-Eukaryote
uniq49692,non-Eukaryote,non-Eukaryote
uniq49716,non-Eukaryote,non-Eukaryote
uniq49759,non-Eukaryote,non-Eukaryote
uniq49762,non-Eukaryote,non-Eukaryote
uniq49761,non-Eukaryote,non-Eukaryote
uniq49765,non-Eukaryote,non-Eukaryote
uniq49767,non-Eukaryote,non-Eukaryote
uniq49763,non-Eukaryote,non-Eukaryote
uniq49776,non-Eukaryote,non-Eukaryote
uniq49768,non-Eukaryote,non-Eukaryote
uniq49779,non-Eukaryote,non-Eukaryote
uniq49798,non-Eukaryote,non-Eukaryote
uniq49796,non-Eukaryote,non-Eukaryote
uniq49822,non-Eukaryote,non-Eukaryote
uniq49844,non-Eukaryote,non-Eukaryote
uniq49866,non-Eukaryote,non-Eukaryote
uniq49884,non-Eukaryote,non-Eukaryote
uniq49888,non-Eukaryote,non-Eukaryote
uniq49930,non-Eukaryote,non-Eukaryote
uniq49951,non-Eukaryote,non-Eukaryote
uniq49973,non-Eukaryote,non-Eukaryote
uniq50013,non-Eukaryote,non-Eukaryote
uniq50028,non-Eukaryote,non-Eukaryote
uniq50065,non-Eukaryote,non-Eukaryote
uniq50104,non-Eukaryote,non-Eukaryote
uniq50125,non-Eukaryote,non-Eukaryote
uniq50127,non-Eukaryote,non-Eukaryote
uniq50135,non-Eukaryote,non-Eukaryote
uniq50139,non-Eukaryote,non-Eukaryote
uniq50141,non-Eukaryote,non-Eukaryote
uniq50170,non-Eukaryote,non-Eukaryote
uniq50210,non-Eukaryote,non-Eukaryote
uniq50211,non-Eukaryote,non-Eukaryote
uniq50227,non-Eukaryote,non-Eukaryote
uniq50258,non-Eukaryote,non-Eukaryote
uniq50307,non-Eukaryote,non-Eukaryote
uniq50317,non-Eukaryote,non-Eukaryote
uniq50326,non-Eukaryote,non-Eukaryote
uniq50345,non-Eukaryote,non-Eukaryote
uniq50380,non-Eukaryote,non-Eukaryote
uniq50396,non-Eukaryote,non-Eukaryote
uniq50419,non-Eukaryote,non-Eukaryote
uniq50410,non-Eukaryote,non-Eukaryote
uniq50431,non-Eukaryote,non-Eukaryote
uniq50494,non-Eukaryote,non-Eukaryote
uniq50502,non-Eukaryote,non-Eukaryote
uniq50513,non-Eukaryote,non-Eukaryote
uniq50522,non-Eukaryote,non-Eukaryote
uniq50523,non-Eukaryote,non-Eukaryote
uniq50580,non-Eukaryote,non-Eukaryote
uniq50621,non-Eukaryote,non-Eukaryote
uniq50585,non-Eukaryote,non-Eukaryote
uniq50658,non-Eukaryote,non-Eukaryote
uniq50670,non-Eukaryote,non-Eukaryote
uniq50691,non-Eukaryote,non-Eukaryote
uniq50749,non-Eukaryote,non-Eukaryote
uniq50770,non-Eukaryote,non-Eukaryote
uniq50794,non-Eukaryote,non-Eukaryote
uniq50772,non-Eukaryote,non-Eukaryote
uniq50776,non-Eukaryote,non-Eukaryote
uniq50808,non-Eukaryote,non-Eukaryote
uniq50816,non-Eukaryote,non-Eukaryote
uniq50847,non-Eukaryote,non-Eukaryote
uniq50846,non-Eukaryote,non-Eukaryote
uniq50837,non-Eukaryote,non-Eukaryote
uniq50865,non-Eukaryote,non-Eukaryote
uniq50895,non-Eukaryote,non-Eukaryote
uniq50906,non-Eukaryote,non-Eukaryote
uniq50900,non-Eukaryote,non-Eukaryote
uniq50923,non-Eukaryote,non-Eukaryote
uniq50914,non-Eukaryote,non-Eukaryote
uniq50948,non-Eukaryote,non-Eukaryote
uniq50937,non-Eukaryote,non-Eukaryote
uniq50980,non-Eukaryote,non-Eukaryote
uniq51003,non-Eukaryote,non-Eukaryote
uniq51019,non-Eukaryote,non-Eukaryote
uniq51029,non-Eukaryote,non-Eukaryote
uniq51047,non-Eukaryote,non-Eukaryote
uniq51049,non-Eukaryote,non-Eukaryote
uniq51058,non-Eukaryote,non-Eukaryote
uniq51061,non-Eukaryote,non-Eukaryote
uniq51063,non-Eukaryote,non-Eukaryote
uniq51096,non-Eukaryote,non-Eukaryote
uniq51117,non-Eukaryote,non-Eukaryote
uniq51097,non-Eukaryote,non-Eukaryote
uniq51130,non-Eukaryote,non-Eukaryote
uniq51157,non-Eukaryote,non-Eukaryote
uniq51169,non-Eukaryote,non-Eukaryote
uniq51176,non-Eukaryote,non-Eukaryote
uniq51183,non-Eukaryote,non-Eukaryote
uniq51201,non-Eukaryote,non-Eukaryote
uniq51202,non-Eukaryote,non-Eukaryote
uniq51205,non-Eukaryote,non-Eukaryote
uniq51239,non-Eukaryote,non-Eukaryote
uniq51229,non-Eukaryote,non-Eukaryote
uniq51245,non-Eukaryote,non-Eukaryote
uniq51249,non-Eukaryote,non-Eukaryote
uniq51274,non-Eukaryote,non-Eukaryote
uniq51284,non-Eukaryote,non-Eukaryote
uniq51287,non-Eukaryote,non-Eukaryote
uniq51329,non-Eukaryote,non-Eukaryote
uniq51347,non-Eukaryote,non-Eukaryote
uniq51366,non-Eukaryote,non-Eukaryote
uniq51388,non-Eukaryote,non-Eukaryote
uniq51367,non-Eukaryote,non-Eukaryote
uniq51389,non-Eukaryote,non-Eukaryote
uniq51406,non-Eukaryote,non-Eukaryote
uniq51429,non-Eukaryote,non-Eukaryote
uniq51442,non-Eukaryote,non-Eukaryote
uniq51439,non-Eukaryote,non-Eukaryote
uniq51450,non-Eukaryote,non-Eukaryote
uniq51459,non-Eukaryote,non-Eukaryote
uniq51476,non-Eukaryote,non-Eukaryote
uniq51474,non-Eukaryote,non-Eukaryote
uniq51497,non-Eukaryote,non-Eukaryote
